source,transaction,property_id,link,property_name,description,address_street,address_town,address_zrea,room_number,floor_area,building_status,year_of_construction,year_of_top,floor,energ_cert,price,price_area,photo_url_1,photo_url_2,photo_url_3,operating_costs,energy_costs
nehnutelnosti_sk,prenajom,JuB4JWxc4X4,https://www.nehnutelnosti.sk/detail/JuB4JWxc4X4/realitna-kancelaria-treef-ponuka-na-prenajom-priestranny-2-izbovy-byt-v-skvelej-lokalitel-trnava--sladovnicka,"Realitná kancelária Treef ponúka na prenájom priestranný 2-izbový byt v skvelej lokalite, Trnava – Sladovnícka","Realitná kancelária Treef ponúka na prenájom priestranný 2-izbový byt v skvelej lokalite, Trnava – Sladovnícka",Ulica Sladovnícka,Trnava,okres Trnava,2,68.0,,,,3/3,,700.0,1029.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsocHVzL3hzT0xnSXFuYV9mc3MsY2VudGVyLGNlbnRlciwxMCwyMCwyMCkvanVs/13MLPZOaql_fss?st=1QzyKdjAx-muaUek9q7K27stut7K9FoGttWbsmDROcg&ts=1762532365&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveHNPTGdJcW5hX2ZzcyxjZW50ZXIsY2VudGVyLDEwLDIwLDIwKS9qdWw=/eF7d1XCSj_fss?st=sJPr_fmTpZId8IeEzpNsdYNOJuePPjkIqLPM3XXcsus&ts=1762532365&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveHNPTGdJcW5hX2ZzcyxjZW50ZXIsY2VudGVyLDEwLDIwLDIwKS9qdWw=/3FbsWm_yr_fss?st=FBBBCaN9hgpxBo8i1MK2IKo9G959xUPb0bdy7chrExw&ts=1762532367&e=0,,
nehnutelnosti_sk,prenajom,JuMagV_5vmq,https://www.nehnutelnosti.sk/detail/JuMagV_5vmq/novinka-ponukame-na-prenajom-krasne-zariadeny-2i-byt-v-trnave-spacinska-cesta,NOVINKA Ponúkame na PRENÁJOM krásne zariadený 2i byt v Trnave Špačinská cesta,NOVINKA Ponúkame na PRENÁJOM  krásne zariadený 2i byt v Trnave Špačinská cesta,Trnava,Trnava,okres Trnava,2,55.0,Novostavba,,,2/2,A,650.0,1182.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/LZUC8A__g_fss?st=bjt4xXb2PI35GBGFmCkvGIgSY76-FORJweFS86gJuYs&ts=1757069123&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/shkbg-NqNM_fss?st=YvDClvvdJGlbhv7rVHLQ_tEn-q9P7bpau76zho7vmac&ts=1757069124&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/FR7FDORhS_fss?st=D7eKU_tl9i4Tnr-fMWZaylL3byfYACfhgTRZL7I8sB8&ts=1757069124&e=0,,
nehnutelnosti_sk,prenajom,JuhCBmWyvB6,https://www.nehnutelnosti.sk/detail/JuhCBmWyvB6/na-prenajom-zariadeny-3-izbovy-byt-s-balkonom-tekelal-trnava,"Na prenájom zariadený 3 izbový byt s balkónom Tekela, Trnava.","Na prenájom zariadený 3 izbový byt s balkónom Tekela, Trnava.",Tekela,Trnava,okres Trnava,3,75.0,Novostavba,,,8 + výťah,nie je,800.0,1067.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/43phqwsgP_fss?st=IgFVGM90ZOHJzwnu3NjzKgyaH5gyXI0uzZ6abHLPuEg&ts=1762254011&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/kcZHefbm5_fss?st=F89gmI6RBBZIvYaC-10uwDMr3slylSLReKl1LxWG73U&ts=1762254013&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/BOmH3nPjp_fss?st=CTNIMaKGXOAEjvV8z1b3dWMaqgIRptPUbEraSjMDwAc&ts=1762254016&e=0,,
nehnutelnosti_sk,prenajom,JuxCp0JEZjm,https://www.nehnutelnosti.sk/detail/JuxCp0JEZjm/na-prenajom-novostavba-3-izbovy-bytl-balkonl-prudyl-trnava,"Na prenájom novostavba 3 izbový byt, balkón, Prúdy, Trnava","Na prenájom novostavba 3 izbový byt, balkón, Prúdy, Trnava",Prúdy,Trnava,okres Trnava,3,75.0,Novostavba,2025.0,,6 + výťah,,850.0,1133.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/kQh0NQ9qZ_fss?st=AINkNsBF04neE-lcG27wmQcVwYwhmgxDTG_Qt55AOJU&ts=1755857150&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/-sHdL_nVn_fss?st=65f6l2d0eOZbp126C68Yrv-JoSY7PTIsa_FsoNhWkmg&ts=1755857148&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/fvvlHW66l_fss?st=x146o3ND9tlLE7NCvBbFCke2bi2AorB67r82Un-udGA&ts=1755857148&e=0,,
nehnutelnosti_sk,prenajom,Ju4LO4-ZovW,https://www.nehnutelnosti.sk/detail/Ju4LO4-ZovW/na-prenajom-zariadeny-2-izbovy-bytl-balkonl-hlavnal-trnava,"Na prenájom zariadený 2 izbový byt, balkón, Hlavná, Trnava","Na prenájom zariadený 2 izbový byt, balkón, Hlavná, Trnava",Hlavná,Trnava,okres Trnava,2,1.0,Novostavba,,,,,1100.0,1100.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/cJZ4ssqN2_fss?st=2-ejYYhxY3hpYbt8nzUTajtBdiFwGZTyfg4maQwSKDI&ts=1757501233&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/23NOisy1t_fss?st=kQg_YpQ2JgbLIrSOtSlNLIMHUPHpDuAxbZGvu11PnEY&ts=1757501234&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/ZXsRcl8PM_fss?st=A7dnTncuC3lNsUBDaKyvbjPPQxc4TEr1ZAmyLyCU0WU&ts=1757501236&e=0,,
nehnutelnosti_sk,prenajom,Ju6wCLwvkmh,https://www.nehnutelnosti.sk/detail/Ju6wCLwvkmh/na-prenajom-2-izbovy-vybaveny-bytl-ulica-b-smetanul-trnava,"Na prenájom 2 izbový vybavený byt, ulica B. Smetanu, Trnava.","Na prenájom 2 izbový vybavený byt, ulica B. Smetanu, Trnava.",B. Smetanu,Trnava,okres Trnava,2,1.0,Novostavba,,,3,nie je,650.0,650.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/vxwpTSq_j_fss?st=Nyea9LFoZ0FliTxXhGsLxrf6nYR999nBNk7w2Fi4ZG8&ts=1762247654&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/I_82oRjwI_fss?st=fVJA4NxoiWFCQOMbh0iFSMNfUz_JOUdvubUt73GJa4w&ts=1762247655&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/b9xPUSAE2_fss?st=IybeqcDs1i5K-RJxHfAqSlvJZAi2bpzk3no5wEOxeoM&ts=1762247657&e=0,,
nehnutelnosti_sk,prenajom,Ju7FfJnZrAQ,https://www.nehnutelnosti.sk/detail/Ju7FfJnZrAQ/na-prenajom-prerobeny-3-izbovy-bytl-balkonl-dusikal-trnava,"Na prenájom prerobený 3 izbový byt, balkón, Dusíka, Trnava","Na prenájom prerobený 3 izbový byt, balkón, Dusíka, Trnava",G. Dusíka,Trnava,okres Trnava,3,62.0,Novostavba,,,1,nie je,690.0,1113.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/gG-g80XMg_fss?st=gbwnKaZFbNrD-bORtm1uoAL6ITWmsY1t5XOdFmJur08&ts=1761304019&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/ypLt1H9kH_fss?st=hFF-gSl7qe1Pk9Wou_REVZpfPU3u-N9NXC55jpe9z88&ts=1761304020&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/MxtSgWD660_fss?st=GCaorcNKmiVXTsoirofQQqaPoYGb_QKZgkh4_OSw9Jc&ts=1761304020&e=0,,
nehnutelnosti_sk,prenajom,JunP0U0xTAX,https://www.nehnutelnosti.sk/detail/JunP0U0xTAX/na-prenajom-novy-2l5-izbovy-bytl-terasal-mikovinihol-trnava,"Na prenájom nový 2,5 izbový byt, terasa, Mikovíniho, Trnava","Na prenájom nový 2,5 izbový byt, terasa, Mikovíniho, Trnava",Mikovíniho,Trnava,okres Trnava,3,74.0,Novostavba,2024.0,,2 + výťah,A,790.0,1068.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/AortcmSvD_fss?st=-5MWTnlA57hU-zlOPnMemmSxpdCqZl7bt7Pp_8h7h54&ts=1760639925&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/URq6lo-Her_fss?st=zy0E0wMjQevoyLGV6_xoE9lM4ZIJqZIzJZFqyV9AUZY&ts=1760639926&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/REyDqvvTp_fss?st=iVsP7Rt-4Ws8gqXiMyizm23rNUzRO0fbYHLQSHQ1dW0&ts=1760639926&e=0,,
nehnutelnosti_sk,prenajom,Ju7umm7ltmE,https://www.nehnutelnosti.sk/detail/Ju7umm7ltmE/realitna-kancelaria-treef-ponuka-na-prenajom-utulny-1-izbovy-byt-so-spacim-kutom-na-sidlisku-hlinyl-trnava,"Realitná kancelária Treef ponúka na prenájom útulný 1-izbový byt so spacím kútom na sídlisku Hliny, TRNAVA","Realitná kancelária Treef ponúka na prenájom útulný 1-izbový byt so spacím kútom na sídlisku Hliny, TRNAVA",Na Hlinách,Trnava,okres Trnava,1,40.0,,,,8/9 + výťah,,590.0,1475.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsocHVzL3hzT0xnSXFuYV9mc3MsY2VudGVyLGNlbnRlciwxMCwyMCwyMCkvanVs/Uq8iFu4xj_fss?st=NCnmmPnVgsURdA7sJUI2L_m7aNnocqUUON0byAb1RPs&ts=1762514842&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveHNPTGdJcW5hX2ZzcyxjZW50ZXIsY2VudGVyLDEwLDIwLDIwKS9qdWw=/Q_6pCgjm3_fss?st=_tbFazBE6gNF1fnZV17EH7Bg59rEskrYch6MhNkpXsQ&ts=1762514842&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveHNPTGdJcW5hX2ZzcyxjZW50ZXIsY2VudGVyLDEwLDIwLDIwKS9qdWw=/elrfxGh9o_fss?st=TPjqzG2cWocWpb8vPn7ar6QCLiNHPj5RNTFtbds0DEc&ts=1762514841&e=0,,
nehnutelnosti_sk,prenajom,JuVICy5Hyx5,https://www.nehnutelnosti.sk/detail/JuVICy5Hyx5/na-prenajom-zariadenyl-slnecny-3-izbovy-byt-volny-ihned,"Na prenájom zariadený, slnečný 3-izbový byt* VOĽNÝ IHNEĎ*","Na prenájom zariadený, slnečný  3-izbový byt* VOĽNÝ IHNEĎ*",Ulica Andreja Kubinu,Trnava,okres Trnava,3,67.0,Novostavba,2000.0,,3/7,A,590.0,881.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsocHVzL3lqb1h3Z1BWY19mc3MsY2VudGVyLGNlbnRlciwwLDIwLDIwKS9qdWw=/epWgGRZ1H_fss?st=73AcfdfpnC5dQP7EicV2FaSgWWLDBe7SVLM0mfNLjjo&ts=1761892920&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveWpvWHdnUFZjX2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/JYKUpdcgy_fss?st=s38twKVIrjK7GIU57PHlq-p8lTlojqdifsl3AvvUHaA&ts=1761892810&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveWpvWHdnUFZjX2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/9jfP63rwX_fss?st=Jvm3wtFdNaTinX33X4WfWLq3fXUUBBGhQZh8FuOwtUY&ts=1761892814&e=0,,
nehnutelnosti_sk,prenajom,JuzcGDWA2zC,https://www.nehnutelnosti.sk/detail/JuzcGDWA2zC/na-prenajom-pekny-2-izbovy-bytl-kapitulskal-trnava,"Na prenájom pekný 2 izbový byt, Kapitulská, Trnava.","Na prenájom pekný 2 izbový byt, Kapitulská, Trnava.",Kapitulská,Trnava,okres Trnava,3,1.0,Novostavba,,,,,900.0,900.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/IYxoT9knz_fss?st=aP5CFKEKmggwMX7Xk1ooxVPDCYgIbVhFppUeWqVK_Qo&ts=1754892956&e=0,https://img.unitedclassifieds.sk/foto/Zml0LWluLzE4MHgxMjAvZmlsdGVyczpxdWFsaXR5KDEwMCk6Zm9ybWF0KHdlYnApL3B1cw==/WBrknvg2J_fss?st=k5pE9XETHvViebBjckXbVGBh-x7WmTxiJbFAXfuct4E&ts=1637789085&e=0,https://img.unitedclassifieds.sk/foto/Zml0LWluLzQzMHgxMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/nQHyFJ-72_fss?st=9X9RT-JWadIu9mc2oZXVJ-U0v6r-cdJPhq6Z3Q_ZLKM&ts=1762549012&e=0,,
nehnutelnosti_sk,prenajom,Ju6QcMRmgNm,https://www.nehnutelnosti.sk/detail/Ju6QcMRmgNm/novostavba-2-izbovy-byt-s-balkonomparkovacie-miestoopoj,Novostavba 2 izbový byt s balkónom|parkovacie miesto|Opoj|,Novostavba 2 izbový byt s balkónom|parkovacie miesto|Opoj|,Ulica Spartakovská,Trnava,okres Trnava,2,63.0,Novostavba,2022.0,,3/3 + výťah,A,470.0,746.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsocHVzL3k3YjBiaERYNV9mc3MsMjUsMjUsMCwyMCwyMCkvanVs/j-6eQ-JR__fss?st=-Q3JSnQi7_7hTxetfp0RoiPSy4cSOS6LjDzjNthm5l4&ts=1760516137&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveTdiMGJoRFg1X2ZzcywyNSwyNSwwLDIwLDIwKS9qdWw=/egWH47Kkc_fss?st=DLQr8RxC5T3cTdn8fkKXmoGb3qS3zS8OzLzGc2AKHN8&ts=1760516128&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveTdiMGJoRFg1X2ZzcywyNSwyNSwwLDIwLDIwKS9qdWw=/Ab6T80EuN_fss?st=5udORrQZoSIu1T8Mr-rJEp_ei2zKrMB9wIht9_oSFA0&ts=1760516130&e=0,,
nehnutelnosti_sk,prenajom,JujNUj2_TWX,https://www.nehnutelnosti.sk/detail/JujNUj2_TWX/wfg--na-prenajom-zariadeny-byt-v-novostavbe,WFG | Na prenájom zariadený byt v novostavbe,WFG | Na prenájom zariadený byt v novostavbe,Ulica Mikovíniho,Trnava,okres Trnava,1,31.0,Novostavba,2021.0,,2/6,A,490.0,1574.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsocHVzL3lqb1h3Z1BWY19mc3MsY2VudGVyLGNlbnRlciwwLDIwLDIwKS9qdWw=/m6pEvEJNB_fss?st=T0p4Nzx5V8c9LgJdQapJVCS3SiOAOwODbj3W7yYyBnc&ts=1760514069&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveWpvWHdnUFZjX2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/Xj-BS1Ph-_fss?st=d_Aj4YdnvJwcFsu06FQXzCVszpTlSE6iObaDKuRBLuI&ts=1760514029&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveWpvWHdnUFZjX2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/SWQzr-AS0_fss?st=0HRwLZI_e98C7jiFplqhoXLvUPayxKx4BvkAprNkcT0&ts=1760514029&e=0,,
nehnutelnosti_sk,prenajom,Ju5RIvZ15iU,https://www.nehnutelnosti.sk/detail/Ju5RIvZ15iU/3-izbovy-byt-na-clementisovej-ulici-v-trnave,3-izbový byt na Clementisovej ulici v Trnave,3-izbový byt na Clementisovej ulici v Trnave,Trnava,Trnava,okres Trnava,3,65.0,,1975.0,,4/8 + výťah,A,650.0,10.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/PJnNsn4YIb_fss?st=ssu9foJRdLJOKCRCWzvg4cC1cKSW6iPbX0YpR1cOu3c&ts=1760617374&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/tidsx63Cv_fss?st=mSvlleh10fjmKNmsJtQMlH-ytI-AjjYSWCBbcMs1vVQ&ts=1760617372&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/PrvvcmmHZ_fss?st=fgiuMQQJAcCsh9umxZthkb1Qb5MQsRnWFy-QT7kalMY&ts=1760617373&e=0,,
nehnutelnosti_sk,prenajom,Ju83wAcRTp_,https://www.nehnutelnosti.sk/detail/Ju83wAcRTp_/volny-ihned--zariadeny-2-izbovy-byt-v-trnave-61-m,Voľný ihneď – zariadený 2-izbový byt v Trnave (61 m²),Voľný ihneď – zariadený 2-izbový byt v Trnave (61 m²),Na hlinách,Trnava,okres Trnava,2,61.0,Novostavba,1989.0,,4/4,nie je,730.0,1197.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/_YflHwde6_fss?st=JQvdWLnD54PkUky_RUuL26XLCJpRW3fKlQ7XYvz5BN4&ts=1760617535&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/uY4MFx2e6_fss?st=1PV1hiDg4gbO31-QeBJV9Q5XoFYFSbvpk9emuXxduFk&ts=1760624793&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/tT2EaZkD6N_fss?st=FPOI4ScRfKYCD1ZRGY_kDYyRC8TV5edxne4sx7I9wME&ts=1760624794&e=0,,
nehnutelnosti_sk,prenajom,JufQ5dilztk,https://www.nehnutelnosti.sk/detail/JufQ5dilztk/na-prenajom-3-izbovy-byt-s-loggiou--trnaval-botanicka-ulica-prednadr,"Na prenájom 3-izbový byt s loggiou – Trnava, Botanická ulica (Prednádr","Na prenájom 3-izbový byt s loggiou – Trnava, Botanická ulica (Prednádr",Botanická,Trnava,okres Trnava,3,68.0,Novostavba,1974.0,,3/13 + výťah,A,850.0,125.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/1jhoIPuCc_fss?st=bEVhdSqSQICkwNBejq7V_6nBF4O61eFVPSF-AiL6GJw&ts=1760566529&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/JkAJW1UJ3_fss?st=rkShP9-J2Uci1TsF-OTvs1V_R6Ali-SGjqGPQRyJfms&ts=1760566530&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/dOO7M24w1_fss?st=Yg4cUVXXS7JkukZTZcwXqVG5MP9AXnGd8GG_CrMtEMw&ts=1760566530&e=0,,
nehnutelnosti_sk,prenajom,JuZiWBsNR59,https://www.nehnutelnosti.sk/detail/JuZiWBsNR59/renthub-i-pekny-a-moderny-3-izbovy-byt-i-arboria-trnava,RentHub I Pekný a moderný 3-izbový byt I Arboria Trnava,RentHub I Pekný a moderný 3-izbový byt I Arboria Trnava,Veterná,Trnava,okres Trnava,3,88.0,Novostavba,2015.0,,5/7 + výťah,A,710.0,807.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/08xiS1_d__fss?st=1uFj6caZP8ZOeB8idlMvOeNutIkFfVYokFK3WjkMXRA&ts=1761843106&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/-2KmCTHKo_fss?st=lA5CZDXFwrAVYwuvSLMxOXw6KdT9UxxkKSsqShmUBnw&ts=1761843107&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/X-hPvIhia_fss?st=ooCfSIYoHo2GVmP2y3BGqrsOnJoaXjbQxJcWrXVDXqk&ts=1761843107&e=0,,
nehnutelnosti_sk,prenajom,JuD4WcAn-giB,https://www.nehnutelnosti.sk/detail/JuD4WcAn-giB/3-izbovy-byt-na-clementisovej-ulici-v-trnave,3-izbový byt na Clementisovej ulici v Trnave,3-izbový byt na Clementisovej ulici v Trnave,Clementisova,Trnava,okres Trnava,3,65.0,,1975.0,,4/8 + výťah,A,650.0,10.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/PJnNsn4YIb_fss?st=ssu9foJRdLJOKCRCWzvg4cC1cKSW6iPbX0YpR1cOu3c&ts=1760617374&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/tidsx63Cv_fss?st=mSvlleh10fjmKNmsJtQMlH-ytI-AjjYSWCBbcMs1vVQ&ts=1760617372&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/PrvvcmmHZ_fss?st=fgiuMQQJAcCsh9umxZthkb1Qb5MQsRnWFy-QT7kalMY&ts=1760617373&e=0,,
